"Name","Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA","playerid","mlbamid"
"Brady Lail","NYY","6.75","3.37","2.00","3.37","20.0%","10.0%","10.0%",".222","1.12",".167","0.0%","220","165","95","10.12","7.71","2.41","4.33","4.43","14707","621078"
"Adonis Rosa","NYY","9.00","0.00","2.00","4.50","28.6%","0.0%","28.6%",".143","0.50",".000","100.0%","98","165","92","4.50","7.71","-3.21","4.20","3.02","17942","650738"
"Stevie Wilkerson","BAL","1.69","0.00","1.00","3.38","4.5%","0.0%","4.5%",".273","1.13",".211","62.5%","143","158","159","6.75","7.71","-0.96","7.31","6.95","16041","592859"
"Dillon Overton","- - -","5.32","2.09","2.55","3.42","12.1%","4.8%","7.4%",".358","1.88",".349","62.3%","220","184","139","9.13","7.74","1.39","5.97","5.27","15627","592614"
"Adbert Alzolay","CHC","9.49","6.57","1.44","2.92","21.7%","15.0%","6.7%",".260","1.78",".273","74.7%","165","176","138","7.30","7.75","-0.46","6.12","5.55","17859","640470"
"Keury Mella","CIN","6.88","6.35","1.08","2.65","15.3%","14.1%","1.2%",".319","2.06",".333","72.4%","186","183","134","7.94","7.76","0.18","5.58","5.64","15964","622492"
"Abel De Los Santos","- - -","6.14","6.14","1.00","2.45","13.9%","13.9%","0.0%",".300","1.91",".304","57.4%","233","188","157","9.82","7.78","2.04","6.45","5.72","12962","593582"
"Pedro Araujo","BAL","9.10","5.97","1.53","3.14","21.6%","14.2%","7.5%",".274","1.74",".284","68.4%","190","177","134","8.16","7.87","0.29","5.71","4.82","17697","606478"
"Drew Gagnon","NYM","6.31","3.03","2.08","3.28","14.5%","6.9%","7.5%",".312","1.71",".303","59.8%","182","187","139","7.32","7.88","-0.56","5.97","5.05","12545","543193"
"Jesus Tinoco","COL","7.00","5.50","1.27","3.00","17.4%","13.7%","3.7%",".261","1.61",".245","85.3%","95","171","132","4.75","7.91","-3.16","5.84","5.59","16300","622786"
"Damien Magnifico","- - -","2.70","13.50","0.20","0.00","5.6%","27.8%","-22.2%",".167","2.10",".182","75.0%","128","187","238","5.40","7.95","-2.55","9.95","9.25","13395","571911"
"Joseph Palumbo","TEX","11.34","4.32","2.63","3.78","25.9%","9.9%","16.0%",".296","1.74",".326","66.0%","182","166","104","9.18","7.95","1.23","4.76","4.31","17035","643478"
"Hernan Perez","MIL","3.68","4.91","0.75","2.45","8.6%","11.4%","-2.9%",".333","1.91",".320","73.8%","179","187","173","7.36","7.95","-0.59","7.33","6.27","5751","541650"
"Chad Jenkins","TOR","4.91","7.36","0.67","2.45","11.8%","17.6%","-5.9%",".214","1.64",".182","87.0%","121","198","192","4.91","8.04","-3.13","7.72","7.01","10326","554432"
"Chin-hui Tsao","LAD","7.27","6.23","1.17","3.12","15.2%","13.0%","2.2%",".400","2.54",".433","67.4%","248","209","152","9.35","8.10","1.25","6.07","5.29","1776","425835"
"Jacob Lindgren","NYY","10.29","5.14","2.00","3.86","27.6%","13.8%","13.8%",".200","1.29",".143","100.0%","127","195","100","5.14","8.13","-2.99","4.04","3.73","16215","605338"
"Cody Carroll","BAL","8.47","6.88","1.23","3.18","19.0%","15.5%","3.6%",".296","2.00",".306","66.4%","211","184","141","9.00","8.16","0.84","6.00","5.35","17664","606944"
"Cory Luebke","PIT","9.35","11.42","0.82","2.08","17.0%","20.8%","-3.8%",".366","3.00",".433","74.4%","229","200","172","9.35","8.22","1.12","7.15","6.40","1984","458537"
"Jon Moscot","CIN","4.36","4.09","1.07","3.27","10.3%","9.7%","0.6%",".266","1.58",".225","69.1%","164","199","142","6.82","8.35","-1.54","5.75","5.83","13849","621209"
"Nick Tepesch","- - -","5.49","4.12","1.33","3.20","12.1%","9.1%","3.0%",".333","1.93",".324","67.3%","152","191","154","6.41","8.39","-1.99","6.71","5.86","11716","519344"
"Dylan Axelrod","CIN","8.76","5.84","1.50","3.65","20.3%","13.6%","6.8%",".216","1.54",".176","50.0%","185","211","145","7.30","8.40","-1.11","5.65","4.75","9303","518420"
"Joe Mantiply","- - -","6.35","6.35","1.00","3.18","13.3%","13.3%","0.0%",".385","2.47",".400","53.6%","292","189","132","12.71","8.48","4.23","5.82","5.56","14857","573009"
"Corbin Martin","HOU","8.84","5.59","1.58","3.72","20.7%","13.0%","7.6%",".288","1.81",".283","88.2%","124","186","124","5.59","8.49","-2.90","5.68","5.48","19884","656686"
"Brady Rodgers","HOU","4.72","6.75","0.70","2.70","9.6%","13.7%","-4.1%",".355","2.40",".353","36.5%","369","193","186","15.52","8.50","7.03","8.04","6.76","13393","572086"
"Bruce Chen","CLE","5.68","1.42","4.00","4.26","11.4%","2.9%","8.6%",".500","2.84",".519","65.2%","312","211","110","12.79","8.50","4.29","4.44","4.58","769","136600"
"Frank Herrmann","PHI","8.40","3.00","2.80","4.20","20.3%","7.2%","13.0%",".317","1.67",".310","61.7%","203","202","127","8.40","8.55","-0.15","5.26","4.27","7960","497807"
"Josh Rogers","BAL","3.81","3.81","1.00","3.12","8.8%","8.8%","0.0%",".318","1.77",".289","66.8%","192","181","170","8.65","8.57","0.08","7.58","6.42","18510","642028"
"Jimmy Herget","CIN","0.00","4.26","0.00","2.84","0.0%","11.5%","-11.5%",".348","1.74",".286","97.6%","92","191","176","4.26","8.74","-4.48","7.78","8.34","17556","623474"
"Gerson Bautista","- - -","6.75","9.45","0.71","2.70","13.5%","18.9%","-5.4%",".350","2.63",".370","61.2%","275","206","174","11.48","8.75","2.73","7.63","6.94","19256","639373"
"Jose Osuna","PIT","0.00","0.00","0.00","3.86","0.0%","0.0%","0.0%",".333","1.29",".250","100.0%","89","200","130","3.86","8.79","-4.93","5.77","6.17","12937","591741"
"Brad Goldberg","CHW","2.25","10.50","0.21","1.50","4.8%","22.6%","-17.7%",".304","2.33",".293","69.9%","193","198","189","8.25","8.82","-0.57","8.29","8.37","14776","643329"
"Preston Guilmet","- - -","7.27","4.15","1.75","4.15","16.1%","9.2%","6.9%",".342","2.02",".333","54.6%","281","216","131","11.42","8.92","2.50","5.41","4.76","7303","543258"
"Roman Quinn","PHI","1.80","9.00","0.20","1.80","3.0%","15.2%","-12.1%",".481","3.60",".480","51.1%","435","209","202","18.00","9.00","9.00","8.58","7.54","13546","596451"
"Tayler Scott","- - -","7.71","6.06","1.27","3.31","15.1%","11.8%","3.2%",".397","2.57",".431","47.9%","311","190","130","14.33","9.03","5.30","5.96","5.18","13652","605463"
"Chad Smith","OAK","13.50","20.25","0.67","0.00","15.4%","23.1%","-7.7%",".556","6.00",".714","44.4%","857","230","282","33.75","9.13","24.62","11.35","6.89","13604","605477"
"Scott Diamond","TOR","0.00","18.00","0.00","0.00","0.0%","28.6%","-28.6%",".400","4.00",".400","25.0%","643","216","296","27.00","9.15","17.85","12.48","10.56","5089","539438"
"Nori Aoki","HOU","0.00","18.00","0.00","0.00","0.0%","33.3%","-33.3%",".250","3.00",".250","0.0%","638","212","250","27.00","9.16","17.84","10.94","11.89","13075","493114"
"Dan Runzler","PIT","9.00","4.50","2.00","4.50","20.0%","10.0%","10.0%",".389","2.25",".417","80.6%","106","212","123","4.50","9.16","-4.66","5.33","4.55","4080","502130"
"Daniel Descalso","- - -","2.84","1.42","2.00","4.26","7.7%","3.8%","3.8%",".240","1.11",".150","71.4%","169","223","183","7.11","9.17","-2.06","7.65","7.49","8392","518614"
"Kendrys Morales","- - -","0.00","13.50","0.00","0.00","0.0%","27.3%","-27.3%",".143","2.00",".143","80.0%","101","208","306","4.50","9.19","-4.69","13.65","11.60","8610","434778"
"Dylan Moore","SEA","0.00","18.00","0.00","0.00","0.0%","20.0%","-20.0%",".625","7.00",".625","42.9%","816","205","287","36.00","9.21","26.79","13.19","9.04","18042","664238"
"Barrett Astin","CIN","2.25","7.88","0.29","2.25","4.9%","17.1%","-12.2%",".281","2.00",".250","78.9%","152","210","170","6.75","9.28","-2.53","7.37","6.74","14812","592120"
"Onelki Garcia","KCR","3.00","7.50","0.40","3.00","6.3%","15.6%","-9.4%",".444","2.83",".435","56.3%","303","217","175","13.50","9.32","4.18","7.66","6.88","13674","607162"
"D.J. Snelten","SFG","8.31","6.23","1.33","4.15","15.4%","11.5%","3.8%",".391","2.77",".412","65.2%","266","243","121","10.38","9.39","0.99","4.92","4.38","15949","592769"
"Dietrich Enns","MIN","4.50","2.25","2.00","4.50","9.5%","4.8%","4.8%",".350","2.00",".313","76.9%","153","213","158","6.75","9.41","-2.66","6.91","5.64","13932","608650"
"Jose De Paula","NYY","5.40","10.80","0.50","2.70","13.3%","26.7%","-13.3%",".182","1.80",".125","100.0%","67","226","203","2.70","9.43","-6.73","8.19","8.30","5744","517059"
"Chris Gimenez","- - -","1.80","0.90","2.00","4.50","4.0%","2.0%","2.0%",".388","2.00",".333","30.8%","336","225","167","14.40","9.55","4.85","7.18","6.63","7324","460269"
"Grant Balfour","TBR","0.00","8.31","0.00","2.08","0.0%","19.0%","-19.0%",".188","1.62",".133","75.8%","160","244","232","6.23","9.60","-3.36","9.32","8.81","718","346797"
"Adam Wilk","- - -","5.63","5.63","1.00","3.94","11.9%","11.9%","0.0%",".356","2.25",".339","77.2%","198","225","157","8.44","9.65","-1.22","6.82","5.94","8421","573244"
"Felix Jorge","MIN","4.70","2.35","2.00","4.70","11.1%","5.6%","5.6%",".412","2.09",".385","67.3%","239","219","145","10.57","9.68","0.89","6.38","5.94","14532","602928"
"Ty France","SDP","0.00","0.00","0.00","4.50","0.0%","0.0%","0.0%",".250","1.00",".143","100.0%","107","223","185","4.50","9.71","-5.21","8.19","7.37","17982","664034"
"Shawn Morimando","CLE","9.64","9.64","1.00","3.86","18.5%","18.5%","0.0%",".409","3.00",".467","71.4%","264","230","150","11.57","9.79","1.78","6.36","5.82","13606","596049"
"David Huff","- - -","5.56","2.38","2.33","4.76","11.3%","4.8%","6.5%",".414","2.38",".400","61.2%","264","244","114","10.32","9.85","0.48","4.63","4.56","4257","453307"
"Matt Wotherspoon","BAL","3.86","3.86","1.00","3.86","7.7%","7.7%","0.0%",".435","2.57",".421","49.0%","328","202","149","15.43","9.86","5.57","6.84","6.20","16452","642226"
"Dustin Antolin","TOR","4.50","4.50","1.00","4.50","9.1%","9.1%","0.0%",".400","2.50",".375","55.6%","322","239","185","13.50","10.15","3.35","7.81","6.41","7119","542884"
"Victor Caratini","CHC","0.00","2.25","0.00","4.50","0.0%","5.9%","-5.9%",".313","1.50",".214","62.5%","214","248","157","9.00","10.44","-1.44","6.67","6.88","14968","605170"
"Kyle Martin","BOS","3.86","7.71","0.50","3.86","9.1%","18.2%","-9.1%",".222","1.71",".143","100.0%","84","241","128","3.86","10.44","-6.59","5.63","6.19","14860","573016"
"Andrew Romine","- - -","0.00","9.64","0.00","1.93","0.0%","18.5%","-18.5%",".300","2.36",".263","69.0%","234","245","262","9.64","10.44","-0.80","11.22","8.78","1159","461865"
"Jeff Mathis","- - -","6.00","0.00","2.00","6.00","15.4%","0.0%","15.4%",".308","1.33",".222","83.3%","193","241","112","9.00","10.53","-1.53","4.95","4.53","3448","425772"
"Juan Jaime","ATL","6.75","27.00","0.25","0.00","12.5%","50.0%","-37.5%",".000","3.00",".000","75.0%","174","280","301","6.75","10.63","-3.88","11.74","14.39","6127","462089"
"Toru Murata","CLE","5.40","2.70","2.00","5.40","12.5%","6.3%","6.3%",".267","1.50",".182","0.0%","197","264","158","8.10","10.63","-2.53","6.38","5.38","11652","538506"
"Kyle Bird","TEX","7.11","10.66","0.67","3.55","15.4%","23.1%","-7.7%",".229","2.05",".182","81.0%","155","225","185","7.82","10.79","-2.98","8.49","7.53","16618","613317"
"Ryan LaMarre","- - -","0.00","0.00","0.00","5.40","0.0%","0.0%","0.0%",".375","1.80",".286","100.0%","125","258","192","5.40","10.95","-5.55","8.13","8.42","10700","534606"
"Luis Ortiz","BAL","4.76","12.71","0.38","3.18","8.3%","22.2%","-13.9%",".393","3.35",".391","55.6%","284","230","216","12.71","10.96","1.75","9.58","8.39","16942","656814"
"Kevin Plawecki","- - -","0.00","0.00","0.00","5.40","0.0%","0.0%","0.0%",".250","1.00",".118","100.0%","176","256","155","7.20","10.98","-3.78","6.82","6.56","13807","608700"
"Christopher Rearick","SDP","12.00","6.00","2.00","6.00","25.0%","12.5%","12.5%",".429","2.67",".500","76.9%","322","291","102","12.00","11.13","0.87","3.94","3.79","11050","595371"
"Pedro Florimon","PHI","0.00","4.50","0.00","4.50","0.0%","12.5%","-12.5%",".143","1.00",".000","0.0%","224","268","197","9.00","11.16","-2.16","7.96","8.28","8385","465753"
"Christian Bethancourt","SDP","5.06","18.56","0.27","1.69","8.6%","31.4%","-22.9%",".304","3.38",".316","56.8%","240","264","282","10.13","11.22","-1.09","12.03","10.06","10028","542194"
"Jordan Jankowski","HOU","10.38","4.15","2.50","6.23","22.7%","9.1%","13.6%",".350","2.08",".333","62.5%","295","260","135","12.46","11.23","1.23","5.93","4.62","13313","543357"
"Alex Gordon","KCR","0.00","7.71","0.00","3.86","0.0%","11.8%","-11.8%",".533","4.29",".500","58.1%","409","251","219","19.29","11.36","7.93","10.05","7.73","5209","460086"
"Jason Wheeler","MIN","0.00","12.00","0.00","3.00","0.0%","22.2%","-22.2%",".429","3.33",".385","58.1%","204","261","204","9.00","11.49","-2.49","8.94","8.84","13128","605528"
"Kyuji Fujikawa","TEX","5.40","0.00","1.00","5.40","12.5%","0.0%","12.5%",".286","1.20",".200","0.0%","386","281","203","16.20","11.53","4.67","8.16","6.95","14443","493117"
"Rico Garcia","COL","3.00","7.50","0.40","4.50","6.7%","16.7%","-10.0%",".360","2.33",".300","71.4%","211","249","189","10.50","11.55","-1.05","8.36","7.94","20023","670329"
"Francisco Arcia","LAA","0.00","0.00","0.00","6.00","0.0%","0.0%","0.0%",".385","1.67",".273","90.9%","212","275","152","9.00","11.83","-2.83","6.46","6.53","10286","516472"
"Garrett Jones","NYY","0.00","13.50","0.00","0.00","0.0%","25.0%","-25.0%",".000","1.50",".000","100.0%","0","291","357","0.00","12.13","-12.13","14.35","9.54","2714","434540"
"Kelvin Marte","PIT","2.70","5.40","0.50","5.40","5.9%","11.8%","-5.9%",".333","2.10",".250","47.6%","0","294","141","0.00","12.15","-12.15","5.85","5.63","5200","517629"
"Curtis Partch","PIT","0.00","27.00","0.00","0.00","0.0%","33.3%","-33.3%",".500","6.00",".500","25.0%","992","294","292","40.50","12.15","28.35","12.15","10.10","1333","489197"
"Andres Machado","KCR","2.45","7.36","0.33","4.91","4.2%","12.5%","-8.3%",".476","3.55",".444","39.2%","495","283","204","22.09","12.16","9.93","8.95","6.86","14681","600921"
"Ian Kinsler","SDP","0.00","18.00","0.00","0.00","0.0%","33.3%","-33.3%",".333","3.00",".333","100.0%","0","281","277","0.00","12.21","-12.21","12.21","11.91","6195","435079"
"James Bourque","WSN","0.00","27.00","0.00","0.00","0.0%","33.3%","-33.3%",".750","7.50",".750","20.0%","1212","274","345","54.00","12.21","41.79","15.20","11.37","16668","630263"
"Barry Zito","OAK","2.57","7.71","0.33","5.14","5.4%","16.2%","-10.8%",".387","2.57",".320","80.6%","261","317","190","10.29","12.56","-2.28","7.66","7.33","944","217096"
"Austen Williams","WSN","8.10","6.30","1.29","6.30","17.6%","13.7%","3.9%",".341","2.20",".286","82.0%","253","301","159","10.80","12.56","-1.76","6.50","5.57","16309","657117"
"Seth Rosin","PHI","0.00","4.50","0.00","4.50","0.0%","7.1%","-7.1%",".583","4.00",".545","52.6%","577","314","195","22.50","12.63","9.87","7.61","5.58","10606","519229"
"Humberto Arteaga","KCR","0.00","5.40","0.00","5.40","0.0%","12.5%","-12.5%",".286","1.80",".167","100.0%","114","283","239","5.40","12.81","-7.41","10.98","10.06","13595","600858"
"Donnie Veal","ATL","6.23","4.15","1.50","6.23","12.5%","8.3%","4.2%",".381","2.31",".333","58.8%","374","338","168","14.54","12.83","1.71","6.55","4.99","4741","453264"
"Tommy La Stella","CHC","0.00","0.00","0.00","6.75","0.0%","0.0%","0.0%",".500","2.25",".400","100.0%","169","323","200","6.75","12.91","-6.16","8.12","8.44","12371","600303"
"Michael Roth","TEX","7.36","2.45","3.00","7.36","13.6%","4.5%","9.1%",".476","3.00",".467","73.5%","325","296","130","14.73","12.96","1.76","5.51","4.34","13736","607706"
"Phillippe Aumont","PHI","6.75","15.75","0.43","4.50","13.0%","30.4%","-17.4%",".313","3.00",".273","65.2%","346","332","205","13.50","13.38","0.12","7.99","8.92","5362","518418"
"Jedd Gyorko","STL","6.75","0.00","1.00","6.75","14.3%","0.0%","14.3%",".333","1.50",".250","100.0%","174","346","159","6.75","13.67","-6.92","6.40","3.77","10816","576397"
"Jonny Gomes","ATL","9.00","0.00","1.00","9.00","16.7%","0.0%","16.7%",".500","3.00",".500","62.5%","463","372","181","18.00","14.13","3.87","7.04","6.61","1845","430404"
"Darwin Barney","TOR","9.00","0.00","1.00","9.00","25.0%","0.0%","25.0%",".250","1.00",".000","100.0%","214","334","145","9.00","14.15","-5.15","6.14","6.24","2430","446381"
"Jace Peterson","BAL","9.00","0.00","1.00","9.00","12.5%","0.0%","12.5%",".750","6.00",".833","43.5%","843","319","105","36.00","14.16","21.84","4.46","3.98","12325","607054"
"Chris Davis","BAL","9.00","0.00","1.00","9.00","20.0%","0.0%","20.0%",".400","2.00",".333","100.0%","191","291","113","9.00","14.21","-5.21","5.19","4.20","9272","448801"
"Jeff Francoeur","PHI","4.50","13.50","0.33","4.50","9.1%","27.3%","-18.2%",".143","2.00",".000","83.3%","231","363","284","9.00","14.63","-5.63","11.08","9.12","4792","425796"
"Eric Stout","KCR","7.71","7.71","1.00","7.71","12.5%","12.5%","0.0%",".500","3.86",".500","32.3%","530","362","128","23.14","15.16","7.98","5.43","5.30","16873","657770"
"Gerardo Parra","WSN","0.00","36.00","0.00","0.00","0.0%","80.0%","-80.0%","1.000","5.00","1.000","0.0%","1010","341","345","45.00","15.21","29.79","15.21","","8553","467827"
"Mike Ford","NYY","4.50","0.00","1.00","9.00","8.3%","0.0%","8.3%",".500","3.00",".444","31.3%","490","325","178","22.50","15.21","7.29","8.18","6.03","15585","645801"
"Guido Knudson","DET","10.80","5.40","2.00","9.00","19.4%","9.7%","9.7%",".464","3.20",".471","66.7%","441","380","136","18.00","15.53","2.47","5.48","4.21","12669","605317"
"Taylor Motter","- - -","6.75","6.75","1.00","6.75","12.5%","12.5%","0.0%",".333","2.25",".250","100.0%","164","378","233","6.75","15.91","-9.16","9.88","6.77","12399","600301"
"Josh Wilson","DET","0.00","0.00","0.00","9.00","0.0%","0.0%","0.0%",".500","2.00",".333","100.0%","220","395","151","9.00","16.13","-7.13","6.08","5.79","2102","425543"
"Jake Elmore","TBR","0.00","0.00","0.00","9.00","0.0%","0.0%","0.0%",".500","3.00",".400","100.0%","230","411","188","9.00","16.13","-7.13","7.56","6.31","7290","518653"
"Nick Greenwood","STL","0.00","0.00","0.00","9.00","0.0%","0.0%","0.0%","1.000","2.00","1.000","0.0%","472","418","119","18.00","16.13","1.87","4.61","","8182","572889"
"Ryan Flaherty","BAL","0.00","0.00","0.00","9.00","0.0%","0.0%","0.0%",".429","3.00",".333","62.5%","426","371","153","18.00","16.15","1.85","6.48","5.60","7888","475247"
"Jared Hoying","TEX","0.00","0.00","0.00","9.00","0.0%","0.0%","0.0%",".250","1.00",".000","100.0%","199","369","153","9.00","16.15","-7.15","6.48","6.91","10882","592419"
"Rob Brantly","CHW","0.00","0.00","0.00","9.00","0.0%","0.0%","0.0%",".250","1.00",".000","100.0%","210","363","153","9.00","16.16","-7.16","6.72","6.20","10655","542963"
"Jake Smolinski","OAK","0.00","0.00","0.00","9.00","0.0%","0.0%","0.0%",".400","2.00",".250","0.0%","440","390","191","18.00","16.16","1.84","8.12","6.72","5408","519295"
"Eduardo Nunez","BOS","0.00","0.00","0.00","9.00","0.0%","0.0%","0.0%",".250","1.00",".000","100.0%","186","356","200","9.00","16.21","-7.21","9.18","8.86","6848","456488"
"Tim Federowicz","TEX","0.00","0.00","0.00","9.00","0.0%","0.0%","0.0%",".500","3.00",".400","100.0%","179","338","200","9.00","16.21","-7.21","9.18","7.80","8609","543148"
"Brian Dozier","WSN","0.00","0.00","0.00","9.00","0.0%","0.0%","0.0%",".400","2.00",".250","0.0%","404","364","253","18.00","16.21","1.79","11.17","9.64","9810","572821"
"Layne Somsen","CIN","7.71","11.57","0.67","7.71","12.5%","18.8%","-6.3%",".462","3.86",".444","64.5%","454","385","196","19.29","16.43","2.85","8.14","6.65","15301","643550"
