"Name","Team","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","UBR","wGDP","wSB","wRC","wRAA","wOBA","wRC+","playerid","mlbamid"
"Dee Strange-Gordon","- - -","2131","3.5%","14.2%","0.25",".280",".311",".352",".663",".072","7.8",".322","11.7","0.7","10.1","203","-54.3",".288","80","8203","543829"
"Dustin Garneau","- - -","351","10.0%","27.1%","0.37",".212",".303",".350",".652",".137","2.1",".283","-1.0","0.4","-0.2","34","-9.5",".288","70","9433","572863"
"Rio Ruiz","- - -","812","9.6%","22.4%","0.43",".220",".295",".372",".667",".152","3.0",".256","-1.4","-1.6","-1.1","79","-22.3",".288","75","14103","547004"
"Abraham Almonte","- - -","591","8.8%","23.0%","0.38",".230",".299",".362",".661",".132","6.6",".292","3.5","-0.9","0.6","56","-15.0",".287","74","5486","501659"
"Jose Marmolejos","SEA","115","6.1%","27.8%","0.22",".206",".261",".411",".672",".206","1.8",".232","-0.9","0.0","-0.5","11","-3.2",".287","84","15767","592530"
"Daulton Varsho","ARI","115","10.4%","28.7%","0.36",".188",".287",".366",".653",".178","7.7",".246","-0.5","0.3","0.1","11","-3.2",".287","76","19918","662139"
"Mark Teixeira","NYY","438","10.7%","24.0%","0.45",".204",".292",".362",".654",".158","2.4",".238","-2.3","0.1","0.2","40","-11.2",".287","76","1281","407893"
"Efren Navarro","- - -","75","10.7%","33.3%","0.32",".224",".307",".358",".665",".134","4.8",".325","1.0","-0.1","-0.5","7","-2.1",".287","75","9854","519068"
"Kyle Garlick","- - -","76","6.6%","34.2%","0.19",".214",".276",".414",".691",".200","1.4",".293","0.2","0.3","0.0","8","-2.0",".287","77","18063","664247"
"Martin Maldonado","- - -","1667","7.5%","24.6%","0.30",".217",".296",".365",".660",".147","2.1",".266","-6.6","-3.2","-1.7","158","-44.4",".287","77","6887","455117"
"Gorkys Hernandez","- - -","913","7.2%","23.1%","0.31",".238",".298",".363",".660",".125","5.3",".297","3.0","-1.6","-0.4","85","-23.7",".287","78","4146","491676"
"Lisalverto Bonilla","CIN","8","12.5%","37.5%","0.33",".167",".375",".167",".542",".000","0.1",".333","","","0.0","1","-0.2",".287","70","11266","570810"
"Brandon Dixon","- - -","558","5.0%","32.8%","0.15",".228",".271",".410",".681",".182","4.6",".307","0.3","0.5","0.3","54","-15.1",".286","75","15214","641525"
"Mason Williams","- - -","230","5.2%","25.2%","0.21",".271",".308",".350",".659",".079","4.5",".361","1.1","0.0","-0.6","22","-5.8",".286","75","11859","592863"
"Kyle Farmer","- - -","364","5.5%","24.7%","0.22",".242",".297",".370",".667",".128","3.7",".303","-1.2","1.4","0.4","35","-10.0",".286","72","14813","571657"
"Rymer Liriano","CHW","46","10.9%","30.4%","0.36",".220",".304",".341",".646",".122","3.9",".308","0.3","0.2","0.2","4","-1.3",".286","77","4779","542642"
"JaCoby Jones","DET","1090","6.1%","31.8%","0.19",".217",".281",".384",".665",".167","6.7",".298","3.8","0.2","0.7","104","-28.5",".286","76","14818","592444"
"Trevor Plouffe","- - -","669","7.0%","23.0%","0.31",".231",".287",".375",".662",".143","2.2",".271","-2.1","-3.0","-0.8","61","-18.7",".286","76","7462","461858"
"Derek Fisher","- - -","458","10.9%","35.8%","0.30",".194",".286",".376",".662",".182","6.9",".272","-0.6","1.3","-0.4","43","-12.8",".286","78","16192","605233"
"Travis Jankowski","- - -","898","10.2%","23.6%","0.43",".241",".322",".310",".632",".069","6.7",".321","4.2","0.3","2.7","83","-23.3",".286","78","13768","608671"
"Elias Diaz","- - -","886","6.8%","16.9%","0.40",".249",".301",".356",".656",".107","1.7",".286","-0.4","-3.1","-0.7","83","-25.0",".286","74","11680","553869"
"Conor Gillaspie","SFG","292","5.8%","13.0%","0.45",".232",".281",".395",".676",".162","4.3",".242","0.7","0.0","-0.7","27","-8.1",".286","77","9009","543216"
"Junior Lake","TOR","39","10.3%","28.2%","0.36",".200",".282",".371",".653",".171","5.3",".261","-0.2","0.2","0.2","4","-1.0",".286","76","4672","516809"
"J.J. Hardy","BAL","706","5.4%","16.4%","0.33",".249",".288",".375",".663",".126","1.7",".282","-2.4","-1.2","-0.8","64","-19.9",".286","74","3797","429666"
"Jason Coats","CHW","58","8.6%","20.7%","0.42",".200",".298",".340",".638",".140","5.5",".243","0.3","0.0","0.2","5","-1.6",".285","77","14282","605183"
"Bradley Zimmer","CLE","510","8.0%","32.2%","0.25",".224",".300",".349",".649",".125","6.4",".320","3.1","1.3","3.2","47","-14.6",".285","72","16221","605548"
"Mikie Mahtook","- - -","850","6.2%","26.4%","0.24",".227",".284",".376",".660",".149","5.3",".285","-2.2","1.9","0.7","78","-23.5",".285","75","13130","543484"
"Ildemaro Vargas","- - -","298","4.0%","13.8%","0.29",".254",".282",".391",".673",".137","4.8",".270","0.2","-1.3","0.3","28","-8.7",".285","72","13324","545121"
"Paulo Orlando","KCR","667","2.5%","22.5%","0.11",".269",".296",".362",".658",".093","5.4",".340","0.8","-1.2","1.0","61","-18.1",".285","74","8628","449181"
"Dilson Herrera","- - -","103","7.8%","41.7%","0.19",".174",".262",".391",".653",".217","1.5",".250","0.3","0.4","0.0","10","-2.6",".285","74","14335","599096"
"Eric Young Jr.","- - -","243","4.5%","24.3%","0.19",".232",".292",".359",".651",".127","8.3",".293","1.3","0.4","1.8","23","-6.4",".285","78","7158","458913"
"Luis Urias","- - -","422","9.0%","23.2%","0.39",".226",".315",".320",".635",".094","3.6",".290","-0.1","-1.7","-1.0","40","-12.3",".285","76","16622","649966"
"Andres Blanco","PHI","353","6.5%","21.2%","0.31",".228",".292",".359",".651",".131","3.6",".274","0.6","-0.2","-0.8","32","-10.3",".285","73","1907","433217"
"Wilmer Difo","WSN","1049","8.2%","19.2%","0.43",".248",".311",".350",".661",".102","6.2",".298","2.3","0.7","1.9","96","-29.4",".284","71","14320","594694"
"Carlos Asuaje","SDP","586","9.0%","21.5%","0.42",".240",".312",".329",".641",".088","2.1",".304","-1.5","0.4","-1.0","54","-16.5",".284","75","15197","641319"
"Mike Freeman","- - -","347","9.5%","28.2%","0.34",".232",".315",".330",".645",".098","2.2",".322","2.2","1.0","-0.9","33","-10.6",".284","74","11241","502273"
"Francisco Mejia","- - -","362","5.5%","24.0%","0.23",".225",".282",".386",".668",".162","3.5",".267","1.2","-0.9","-0.4","34","-10.8",".284","76","16403","642336"
"Luis Rengifo","LAA","512","10.5%","23.2%","0.45",".221",".310",".331",".642",".110","4.0",".282","1.4","0.1","-1.9","49","-15.9",".284","73","19858","650859"
"Roberto Perez","CLE","1201","10.5%","29.1%","0.36",".205",".293",".357",".650",".153","2.0",".265","-6.7","0.0","-0.9","112","-35.1",".284","72","2900","547379"
"Peter O'Brien","- - -","188","7.4%","36.2%","0.21",".198",".261",".413",".673",".215","2.0",".253","0.3","-0.6","0.1","17","-5.5",".283","74","13288","598284"
"Tyler Holt","CIN","208","11.1%","23.1%","0.48",".235",".327",".296",".623",".061","5.8",".318","1.8","-0.6","-0.6","19","-5.9",".283","71","11391","534627"
"Rajai Davis","- - -","1103","6.5%","21.9%","0.30",".238",".294",".354",".649",".116","7.8",".294","7.1","0.0","9.3","99","-32.1",".283","73","3708","434658"
"Tyler Collins","DET","320","9.7%","29.1%","0.33",".213",".291",".357",".647",".143","4.4",".280","0.1","1.1","-2.1","29","-9.7",".283","73","12723","607385"
"Orlando Arcia","MIL","1865","6.6%","20.1%","0.33",".244",".295",".366",".660",".121","4.3",".288","4.6","-4.5","0.0","171","-56.0",".283","71","13185","606115"
"Austin Romine","- - -","1068","5.1%","23.6%","0.21",".245",".284",".375",".659",".130","2.5",".300","-2.6","-4.0","-0.4","98","-31.8",".283","75","5491","519222"
"Jarrod Dyson","- - -","1482","8.9%","15.2%","0.59",".238",".313",".327",".640",".089","8.0",".276","10.0","3.1","12.3","135","-44.7",".283","73","4866","502481"
"Chris Owings","- - -","1401","5.6%","24.1%","0.23",".240",".286",".374",".661",".135","6.6",".303","-1.4","2.4","5.2","126","-41.9",".283","68","10030","572008"
"Austin Dean","- - -","318","6.0%","22.3%","0.27",".224",".274",".390",".664",".166","2.2",".260","1.5","0.0","-0.8","29","-9.6",".282","77","18288","621573"
"Max Stassi","- - -","546","9.5%","28.0%","0.34",".204",".289",".352",".641",".148","1.2",".254","-3.6","-1.2","-0.3","50","-16.5",".282","77","10059","545358"
"Bud Norris","- - -","38","7.9%","18.4%","0.43",".222",".323",".296",".619",".074","3.4",".300","","","0.0","4","-0.9",".282","78","9492","502032"
"Jose Trevino","TEX","217","2.8%","19.8%","0.14",".255",".274",".397",".671",".142","2.3",".298","-2.8","-1.2","-0.1","20","-6.9",".282","69","16725","624431"
"Santiago Espinal","TOR","66","6.1%","24.2%","0.25",".267",".308",".333",".641",".067","5.1",".356","0.7","0.2","0.1","6","-2.1",".282","72","19997","669289"
"Gavin Lux","LAD","151","8.6%","28.5%","0.30",".210",".278",".377",".655",".167","6.5",".267","0.7","0.7","0.5","14","-4.9",".282","74","19955","666158"
"Tyler Moore","MIA","203","4.9%","27.6%","0.18",".230",".267",".401",".668",".171","1.0",".287","0.8","-1.1","-0.1","18","-6.7",".282","74","7244","489138"
"Tony Wolters","COL","1232","9.9%","19.4%","0.51",".238",".323",".319",".642",".081","4.1",".297","0.3","-0.7","-0.8","112","-38.3",".282","58","11470","547172"
"Trevor Brown","SFG","184","5.4%","21.2%","0.26",".237",".283",".364",".647",".127","1.6",".279","-1.7","0.5","-0.5","16","-5.5",".282","74","13895","623143"
"Clint Robinson","WSN","224","8.9%","17.0%","0.53",".235",".305",".332",".637",".097","0.6",".259","-3.1","0.5","-0.1","20","-6.7",".282","70","6908","519208"
"Darwin Barney","TOR","668","6.0%","16.8%","0.36",".249",".297",".348",".644",".099","4.1",".288","1.7","-2.5","-0.2","59","-21.5",".281","72","2430","446381"
"Cole Irvin","PHI","8","25.0%","25.0%","1.00",".167",".375",".167",".542",".000","1.6",".250","","","0.0","1","-0.3",".281","69","19244","608344"
"Brandon Woodruff","MIL","71","4.2%","32.4%","0.13",".254",".288",".365",".653",".111","0.9",".385","","","0.0","6","-2.3",".281","70","16162","605540"
"Johnny Field","- - -","233","3.0%","30.9%","0.10",".222",".254",".403",".657",".181","5.0",".284","-0.2","-0.1","0.7","21","-6.4",".281","78","15048","608654"
"Terrance Gore","- - -","71","9.9%","31.0%","0.32",".238",".324",".302",".626",".063","9.4",".366","1.5","1.3","2.5","7","-2.3",".281","71","13658","605253"
"Juan Lagares","NYM","781","6.4%","21.4%","0.30",".242",".298",".356",".653",".114","6.1",".300","4.3","-0.7","0.3","70","-25.6",".281","76","5384","501571"
"Nico Hoerner","CHC","208","7.2%","16.8%","0.43",".247",".309",".333",".643",".086","5.3",".285","1.7","-0.2","-0.4","19","-6.8",".281","72","21479","663538"
"Sam Travis","BOS","278","6.8%","24.8%","0.28",".230",".288",".371",".659",".141","4.9",".287","-1.6","-1.5","0.5","25","-9.1",".281","68","16263","607752"
"Jake Noll","WSN","30","3.3%","26.7%","0.13",".276",".300",".345",".645",".069","1.6",".381","0.2","0.0","0.0","3","-1.0",".281","70","19703","669738"
"Chris Heisey","WSN","234","7.7%","28.2%","0.27",".197",".265",".385",".650",".188","3.7",".232","0.5","1.4","-0.5","20","-7.6",".280","68","3978","502317"
"Brett Wallace","SDP","256","11.3%","32.4%","0.35",".189",".309",".318",".627",".129","0.8",".271","-0.2","0.4","-0.1","22","-8.0",".280","73","8434","477165"
"Phil Gosselin","- - -","488","7.0%","22.3%","0.31",".247",".300",".341",".641",".094","3.5",".313","3.0","0.2","-0.1","43","-15.8",".280","68","10953","594838"
"Mac Williamson","- - -","449","9.6%","29.2%","0.33",".201",".285",".353",".638",".152","2.6",".252","-0.7","-0.1","-1.1","40","-14.7",".280","74","14158","607776"
"Marco Hernandez","BOS","271","3.3%","24.7%","0.13",".265",".300",".342",".642",".078","3.2",".348","-0.1","1.1","-1.0","24","-9.3",".280","67","13154","593523"
"Juan Centeno","- - -","305","6.2%","19.3%","0.32",".236",".289",".354",".643",".118","2.8",".279","-1.1","-1.9","0.0","27","-9.7",".280","70","7168","518542"
"Greg Allen","- - -","618","4.9%","20.9%","0.23",".239",".298",".343",".641",".104","7.7",".295","0.0","1.1","3.6","55","-19.6",".280","71","16623","656185"
"Johnny Giavotella","- - -","377","3.4%","11.4%","0.30",".256",".282",".368",".649",".112","4.2",".274","-0.8","-0.8","-0.4","33","-11.9",".280","75","6740","543213"
"Gregor Blanco","- - -","733","9.8%","22.9%","0.43",".229",".306",".329",".635",".099","7.3",".299","3.4","0.8","2.5","64","-23.2",".280","70","3123","453923"
"Jett Bandy","- - -","490","5.9%","22.9%","0.26",".217",".281",".357",".639",".140","2.3",".254","-3.0","-0.1","0.1","42","-16.0",".279","71","12508","542908"
"Richard Urena","TOR","263","5.7%","31.6%","0.18",".253",".300",".336",".636",".083","2.9",".378","-0.7","0.2","0.0","23","-8.7",".279","72","16411","620446"
"Rey Fuentes","- - -","189","5.8%","22.8%","0.26",".254",".298",".339",".637",".085","5.3",".321","0.0","1.0","-0.6","16","-6.6",".279","64","10329","571681"
"Gregorio Petit","- - -","290","7.2%","22.4%","0.32",".245",".302",".332",".634",".087","4.0",".317","-1.5","-0.8","-0.2","25","-9.1",".279","74","3812","463610"
"Kelvin Gutierrez","KCR","91","8.8%","33.0%","0.27",".244",".308",".329",".637",".085","4.6",".365","0.2","0.0","0.1","8","-3.2",".279","69","17468","642721"
"Cedric Mullins II","BAL","418","6.9%","21.1%","0.33",".225",".290",".342",".632",".118","6.2",".275","3.1","0.6","-0.3","37","-13.9",".279","72","17929","656775"
"Sandy Leon","- - -","1144","7.9%","24.7%","0.32",".222",".289",".348",".637",".126","2.4",".279","-9.6","1.8","-0.4","100","-38.3",".279","67","5273","506702"
"Taylor Ward","LAA","297","7.7%","32.3%","0.24",".214",".283",".351",".633",".137","5.8",".304","1.3","1.0","0.6","26","-9.5",".279","72","17548","621493"
"Jabari Blash","- - -","324","13.6%","38.3%","0.35",".186",".306",".307",".612",".120","3.0",".299","0.2","-0.2","-0.7","28","-10.9",".278","71","11247","518466"
"Christian Arroyo","- - -","305","7.5%","25.2%","0.30",".219",".283",".360",".643",".140","2.6",".269","-0.3","-0.2","-0.8","27","-10.6",".278","73","16434","624414"
"Desmond Jennings","TBR","225","9.3%","25.8%","0.36",".200",".281",".350",".631",".150","4.2",".243","0.6","0.0","0.3","19","-7.4",".278","73","1965","457775"
"Kelby Tomlinson","SFG","494","8.9%","20.0%","0.44",".250",".320",".302",".623",".052","5.8",".318","3.0","-0.5","0.8","42","-16.5",".278","72","13005","605509"
"Kevin Cron","ARI","98","5.1%","35.7%","0.14",".170",".245",".420",".665",".250","3.2",".188","0.2","-0.1","-0.5","9","-3.5",".278","67","16211","605196"
"Zack Granite","MIN","107","11.2%","8.4%","1.33",".237",".321",".290",".611",".054","3.5",".250","0.2","-1.2","-0.5","9","-3.9",".278","68","15343","643335"
"Anthony Gose","DET","101","8.9%","37.6%","0.24",".209",".287",".341",".628",".132","4.8",".333","-0.4","0.3","-0.5","8","-3.4",".277","70","5097","543238"
"Jordan Montgomery","NYY","5","40.0%","40.0%","1.00",".000",".400",".000",".400",".000","0.1",".000","","","0.0","0","-0.2",".277","69","16511","656756"
"Oswaldo Arcia","- - -","222","8.1%","36.0%","0.23",".203",".270",".366",".637",".163","2.8",".287","-0.7","0.8","-0.3","19","-7.5",".277","70","10306","542455"
"Josh Phegley","- - -","709","5.1%","18.6%","0.27",".223",".273",".375",".648",".152","2.4",".248","-3.1","-1.7","-1.2","62","-25.2",".277","73","9308","572033"
"Ivan De Jesus","CIN","243","7.0%","21.0%","0.33",".253",".311",".312",".623",".059","3.1",".324","-0.4","-0.1","0.0","20","-8.3",".277","66","9886","474443"
"Francisco Arcia","LAA","106","0.9%","25.5%","0.04",".204",".226",".427",".654",".223","3.4",".214","-0.1","-0.1","0.2","9","-3.3",".277","73","10286","516472"
"Josh Rutledge","BOS","174","8.6%","28.7%","0.30",".237",".312",".301",".613",".064","5.7",".349","0.9","0.0","0.5","15","-6.3",".277","65","11167","592710"
"Jimmy Rollins","CHW","166","9.6%","19.9%","0.48",".221",".295",".329",".624",".107","6.5",".270","-0.9","1.0","0.1","14","-5.7",".277","71","971","276519"
"Adeiny Hechavarria","- - -","1500","5.3%","17.2%","0.31",".246",".286",".360",".646",".114","4.7",".282","2.4","1.3","0.4","128","-52.2",".276","72","10459","588751"
"Stevie Wilkerson","BAL","410","6.1%","30.2%","0.20",".219",".279",".365",".644",".147","4.4",".296","-0.6","0.6","-0.7","36","-14.9",".276","68","16041","592859"
"Preston Tucker","- - -","328","6.4%","25.3%","0.25",".200",".265",".370",".635",".170","2.0",".240","-0.1","0.4","-0.1","28","-10.8",".276","70","13633","605512"
"Prince Fielder","TEX","370","8.6%","17.0%","0.51",".212",".292",".334",".626",".123","0.9",".235","-1.9","-0.5","-0.2","31","-12.8",".276","62","4613","425902"
"Erick Aybar","- - -","829","7.1%","15.3%","0.46",".239",".301",".333",".634",".094","3.8",".274","-2.0","0.1","-1.4","69","-29.9",".276","68","4082","430947"
"Rob Segedin","LAD","103","5.8%","28.2%","0.21",".226",".282",".355",".636",".129","4.0",".297","0.5","0.1","0.0","9","-3.7",".276","71","11446","574847"
"Erik Gonzalez","- - -","624","4.2%","26.8%","0.16",".250",".283",".362",".645",".113","4.6",".331","2.5","-0.3","-1.3","54","-22.7",".276","68","13369","570481"
"Shawn O'Malley","SEA","232","7.8%","25.4%","0.31",".229",".299",".319",".618",".090","6.0",".309","-1.0","0.0","0.3","19","-8.1",".276","74","9629","502523"
"Steve Clevenger","SEA","76","10.5%","18.4%","0.57",".221",".303",".309",".611",".088","1.2",".264","-0.1","-0.6","0.0","6","-2.7",".275","74","9542","502182"
"Andrew Knizner","STL","75","5.3%","25.3%","0.21",".232",".280",".362",".642",".130","4.9",".286","-0.3","-1.1","0.4","7","-2.9",".275","71","19514","668800"
"Edward Olivares","- - -","101","4.0%","24.8%","0.16",".240",".267",".375",".642",".135","3.8",".290","0.2","0.4","-0.9","9","-3.8",".275","70","19698","658668"
"Billy Hamilton","- - -","2038","7.9%","22.2%","0.35",".240",".300",".322",".622",".082","8.5",".310","14.7","4.9","18.3","171","-74.6",".275","65","10199","571740"
"Mark Mathias","MIL","36","0.0%","19.4%","0.00",".278",".278",".361",".639",".083","4.1",".345","-0.5","0.1","0.2","3","-1.4",".275","69","18032","664029"
"Brett Phillips","- - -","383","9.9%","34.7%","0.29",".202",".284",".347",".631",".145","7.5",".294","1.5","1.5","1.9","33","-13.9",".275","67","14735","621433"
"Cole Gillespie","MIA","55","5.5%","25.5%","0.21",".235",".273",".373",".645",".137","4.9",".316","0.3","0.1","0.0","4","-2.0",".274","71","5888","502261"
"Tzu-Wei Lin","BOS","218","9.6%","26.1%","0.37",".223",".298",".316",".614",".093","5.4",".309","0.0","0.9","-1.0","18","-8.5",".273","63","14678","624407"
"Grant Green","- - -","53","5.7%","18.9%","0.30",".245",".283",".347",".630",".102","2.2",".282","-0.6","-0.5","0.0","4","-2.0",".273","69","10053","502205"
"Danny Espinosa","- - -","896","8.4%","31.6%","0.27",".197",".286",".344",".630",".147","3.5",".261","-0.1","4.3","-0.8","73","-34.2",".273","65","9219","457787"
"Chase d'Arnaud","- - -","424","7.3%","25.2%","0.29",".229",".291",".333",".624",".104","5.8",".301","-0.2","1.2","0.9","34","-15.8",".273","67","6652","488818"
