"Name","Team","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA-","FIP-","xFIP-","ERA","FIP","E-F","xFIP","SIERA","playerid","mlbamid"
"Brock Stewart","- - -","6.85","3.53","1.94","3.12","15.4%","7.9%","7.5%",".313","1.78",".313","62.3%","195","176","136","8.31","7.69","0.62","5.93","5.01","16727","592779"
"Brandon Dixon","- - -","5.40","0.00","2.00","2.70","15.4%","0.0%","15.4%",".091","0.30",".000","62.5%","116","168","160","5.40","7.69","-2.29","7.07","5.11","15214","641525"
"Mark Reynolds","- - -","0.00","6.75","0.00","0.00","0.0%","12.5%","-12.5%",".333","2.25",".333","50.0%","271","168","244","13.50","7.70","5.80","10.68","7.17","7619","448602"
"Adonis Rosa","NYY","9.00","0.00","2.00","4.50","28.6%","0.0%","28.6%",".143","0.50",".000","100.0%","98","165","92","4.50","7.71","-3.21","4.20","3.02","17942","650738"
"Justin Haley","BOS","0.00","3.52","0.00","2.35","0.0%","8.6%","-8.6%",".313","1.70",".267","88.2%","105","183","168","4.70","7.73","-3.03","7.13","6.86","13572","595234"
"Darien Nunez","LAD","9.39","4.70","2.00","3.52","24.2%","12.1%","12.1%",".276","1.57",".278","51.3%","200","182","122","8.22","7.74","0.48","5.18","4.44","21197","628345"
"Jared Solomon","CIN","9.72","5.40","1.80","3.24","23.1%","12.8%","10.3%",".242","1.56",".238","40.8%","250","185","140","10.80","7.79","3.01","5.60","4.48","23425","676660"
"Hanser Alberto","- - -","0.73","3.65","0.20","2.19","1.8%","9.1%","-7.3%",".229","1.30",".182","79.7%","123","185","207","5.11","7.82","-2.72","8.53","8.21","11902","593643"
"Pedro Araujo","BAL","9.10","5.97","1.53","3.14","21.6%","14.2%","7.5%",".274","1.74",".284","68.4%","190","177","134","8.16","7.87","0.29","5.71","4.82","17697","606478"
"Drew Gagnon","NYM","6.31","3.03","2.08","3.28","14.5%","6.9%","7.5%",".312","1.71",".303","59.8%","182","187","139","7.32","7.88","-0.56","5.97","5.05","12545","543193"
"Sterling Sharp","MIA","5.06","8.44","0.60","1.69","10.3%","17.2%","-6.9%",".304","2.25",".316","51.7%","233","180","146","10.13","7.88","2.25","6.53","6.13","19671","643532"
"Sandy Leon","- - -","2.25","1.13","2.00","3.38","6.3%","3.1%","3.1%",".226","1.00",".154","78.9%","138","192","159","5.63","7.91","-2.28","6.60","6.18","5273","506702"
"Mike Freeman","- - -","3.86","0.00","1.00","3.86","11.1%","0.0%","11.1%",".222","0.86",".143","0.0%","166","174","106","7.71","7.92","-0.21","4.91","4.60","11241","502273"
"Thomas Szapucki","- - -","10.61","4.82","2.20","3.86","25.3%","11.5%","13.8%",".338","1.93",".383","72.6%","225","202","107","8.68","7.95","0.73","4.34","3.96","21065","663378"
"Joseph Palumbo","TEX","12.32","5.21","2.36","3.79","27.4%","11.6%","15.8%",".293","1.84",".333","65.9%","192","169","103","9.47","8.00","1.47","4.72","4.33","17035","643478"
"Luis Madero","MIA","3.00","6.00","0.50","2.25","7.1%","14.3%","-7.1%",".277","1.75",".250","56.2%","221","193","210","9.00","8.00","1.00","8.87","7.74","20399","650347"
"Nick Rumbelow","SEA","8.53","3.32","2.57","3.79","20.9%","8.1%","12.8%",".282","1.53",".269","74.5%","181","188","124","7.58","8.01","-0.43","5.28","4.27","14867","592705"
"Miguel Gonzalez","CHW","3.65","4.38","0.83","2.92","7.6%","9.1%","-1.5%",".400","2.43",".392","49.2%","294","186","147","12.41","8.03","4.38","6.22","6.19","7024","456068"
"Zack Burdi","- - -","9.35","4.15","2.25","3.63","20.9%","9.3%","11.6%",".316","1.85",".333","66.1%","177","179","128","7.79","8.08","-0.29","5.56","4.49","19159","641420"
"Luke Barker","MIL","6.75","0.00","3.00","4.50","15.8%","0.0%","15.8%",".368","1.75",".357","47.6%","278","201","69","11.25","8.11","3.14","2.72","2.96","19609","673316"
"Josh Harrison","CHW","6.00","6.00","1.00","3.00","11.1%","11.1%","0.0%",".563","3.67",".615","52.1%","461","200","172","18.00","8.11","9.89","6.74","5.61","8202","543281"
"Ehire Adrianza","- - -","6.00","3.00","2.00","3.00","11.8%","5.9%","5.9%",".400","2.33",".417","60.6%","263","189","172","12.00","8.17","3.83","7.44","5.60","8418","501303"
"Mike Kickham","- - -","10.69","3.38","3.17","3.94","23.2%","7.3%","15.9%",".356","2.00",".404","79.4%","186","186","111","8.44","8.19","0.25","4.88","4.07","11618","592464"
"Cody Carroll","BAL","9.00","8.53","1.06","2.84","18.1%","17.1%","1.0%",".349","2.53",".393","49.3%","314","185","155","13.74","8.27","5.47","6.64","5.77","17664","606944"
"Kyle Hart","BOS","10.64","8.18","1.30","3.27","19.4%","14.9%","4.5%",".421","3.09",".500","45.8%","333","187","143","15.55","8.28","7.26","6.36","5.77","19646","606996"
"Elvin Rodriguez","DET","7.58","4.55","1.67","3.64","17.5%","10.5%","7.0%",".331","1.92",".333","55.8%","277","215","137","10.62","8.30","2.31","5.39","4.99","20962","660730"
"Nivaldo Rodriguez","HOU","6.19","5.63","1.10","2.81","14.3%","13.0%","1.3%",".297","1.81",".292","92.0%","103","191","137","4.50","8.31","-3.81","6.00","5.54","22449","670550"
"Blaine Boyer","KCR","3.74","5.40","0.69","2.91","8.3%","11.9%","-3.7%",".333","2.08",".313","34.1%","276","199","137","12.05","8.33","3.72","5.81","5.72","2237","430641"
"Enny Romero","- - -","9.00","5.40","1.67","3.60","16.4%","9.8%","6.6%",".426","2.90",".475","53.3%","297","204","151","12.60","8.46","4.14","6.23","4.85","4001","544836"
"Ryan O'Rourke","NYM","6.75","20.25","0.33","0.00","16.7%","50.0%","-33.3%",".000","2.25",".000","100.0%","0","197","260","0.00","8.46","-8.46","11.45","14.73","10976","594951"
"Josh Smoker","- - -","4.91","8.59","0.57","2.45","10.5%","18.4%","-7.9%",".355","2.45",".360","72.4%","216","209","198","8.59","8.48","0.11","8.09","7.31","10285","519294"
"Bryan Hoeing","MIA","4.26","3.55","1.20","3.55","9.8%","8.2%","1.6%",".339","1.89",".311","41.2%","307","215","125","12.08","8.48","3.60","4.99","5.00","26304","663773"
"Andrew Moore","SEA","3.86","1.93","2.00","3.86","10.0%","5.0%","5.0%",".316","1.50",".267","71.4%","175","191","167","7.71","8.57","-0.86","7.69","7.24","17553","621058"
"Ethan Roberts","CHC","10.57","7.04","1.50","3.52","23.7%","15.8%","7.9%",".323","2.09",".368","78.1%","205","216","121","8.22","8.59","-0.37","4.86","4.59","24930","681799"
"Matthew Batten","SDP","4.50","0.00","1.00","4.50","12.5%","0.0%","12.5%",".250","1.00",".167","100.0%","116","215","163","4.50","8.61","-4.11","6.55","8.13","20157","676946"
"Jose Butto","NYM","11.25","4.50","2.50","4.50","21.7%","8.7%","13.0%",".429","2.75",".500","48.8%","416","220","127","15.75","8.61","7.14","5.07","4.61","23313","676130"
"Brandon Dickson","STL","4.50","0.00","1.00","4.50","10.0%","0.0%","10.0%",".500","2.50",".500","55.6%","335","210","114","13.50","8.67","4.83","4.82","4.24","6979","505447"
"Francisco Morales","PHI","5.40","10.80","0.50","1.80","14.3%","28.6%","-14.3%",".143","1.60",".100","52.6%","176","212","174","7.20","8.71","-1.51","7.00","7.91","22913","672839"
"Darren McCaughan","SEA","2.00","4.00","0.50","3.00","5.1%","10.3%","-5.1%",".235","1.33",".172","56.8%","194","208","152","8.00","8.73","-0.73","6.55","6.49","20038","670766"
"Gerson Bautista","- - -","6.75","9.45","0.71","2.70","13.5%","18.9%","-5.4%",".350","2.63",".370","61.2%","275","206","174","11.48","8.75","2.73","7.63","6.94","19256","639373"
"Brock Holt","- - -","0.00","0.00","0.00","3.86","0.0%","0.0%","0.0%",".462","2.57",".417","87.0%","171","194","146","7.71","8.75","-1.04","6.42","6.36","9345","571788"
"Erik Kratz","- - -","3.60","1.80","2.00","3.60","9.5%","4.8%","4.8%",".263","1.20",".200","71.4%","127","200","144","5.40","8.77","-3.37","6.16","5.06","4403","456124"
"Jose Osuna","PIT","0.00","0.00","0.00","3.86","0.0%","0.0%","0.0%",".333","1.29",".250","100.0%","89","200","130","3.86","8.79","-4.93","5.77","6.17","12937","591741"
"Michael Blazek","WSN","0.00","9.00","0.00","1.80","0.0%","19.2%","-19.2%",".286","2.20",".250","72.9%","162","197","258","7.20","8.81","-1.61","11.39","10.36","9654","518468"
"Jacob Turner","- - -","4.05","8.10","0.50","2.70","6.5%","13.0%","-6.5%",".475","3.75",".486","36.0%","510","220","213","20.25","8.86","11.39","8.68","6.67","10185","545363"
"Roman Quinn","PHI","1.80","9.00","0.20","1.80","3.0%","15.2%","-12.1%",".481","3.60",".480","51.1%","435","209","202","18.00","9.00","9.00","8.58","7.54","13546","596451"
"Stevie Wilkerson","BAL","1.42","0.00","1.00","4.26","3.7%","0.0%","3.7%",".296","1.26",".217","78.9%","153","189","159","7.11","9.05","-1.94","7.22","6.59","16041","592859"
"Yermin Mercedes","CHW","0.00","18.00","0.00","0.00","0.0%","28.6%","-28.6%",".600","5.00",".600","80.0%","207","206","254","9.00","9.17","-0.17","10.93","11.03","17423","606213"
"Jedd Gyorko","- - -","3.86","0.00","1.00","3.86","9.1%","0.0%","9.1%",".300","1.29",".250","100.0%","99","229","159","3.86","9.18","-5.32","6.68","5.09","10816","576397"
"Kendrys Morales","- - -","0.00","13.50","0.00","0.00","0.0%","27.3%","-27.3%",".143","2.00",".143","80.0%","101","208","306","4.50","9.19","-4.69","13.65","11.60","8610","434778"
"Dylan Moore","SEA","0.00","18.00","0.00","0.00","0.0%","20.0%","-20.0%",".625","7.00",".625","42.9%","816","205","287","36.00","9.21","26.79","13.19","9.04","18042","664238"
"Franklyn Kilome","NYM","10.32","7.15","1.44","3.97","22.4%","15.5%","6.9%",".292","2.03",".300","58.8%","266","213","137","11.12","9.28","1.84","6.10","5.22","17861","642584"
"Hans Crouse","PHI","2.57","9.00","0.29","2.57","6.3%","21.9%","-15.6%",".160","1.57",".095","85.4%","121","216","210","5.14","9.31","-4.17","8.88","9.39","22192","668968"
"D.J. Snelten","SFG","8.31","6.23","1.33","4.15","15.4%","11.5%","3.8%",".391","2.77",".412","65.2%","266","243","121","10.38","9.39","0.99","4.92","4.38","15949","592769"
"Eric Sogard","CHC","2.08","0.00","1.00","4.15","4.8%","0.0%","4.8%",".350","1.62",".294","96.2%","150","226","186","6.23","9.40","-3.17","7.88","7.03","7927","519299"
"Brent Honeywell","TBR","8.31","6.23","1.33","4.15","19.0%","14.3%","4.8%",".278","1.85",".250","76.9%","202","227","127","8.31","9.40","-1.09","5.44","5.48","16466","641703"
"Bobby Wahl","- - -","9.39","4.70","2.00","4.70","20.0%","10.0%","10.0%",".361","2.22",".375","70.2%","264","226","145","10.57","9.43","1.13","6.10","5.14","14832","592833"
"Orlando Arcia","- - -","0.00","6.00","0.00","3.00","0.0%","13.3%","-13.3%",".308","2.00",".250","43.5%","268","218","229","12.00","9.50","2.50","9.86","8.98","13185","606115"
"Yu Chang","TBR","0.00","0.00","0.00","4.50","0.0%","0.0%","0.0%",".545","3.00",".500","65.2%","366","256","155","13.50","9.61","3.89","6.07","5.92","14773","644374"
"Luis Torrens","SEA","0.00","0.00","0.00","4.50","0.0%","0.0%","0.0%",".300","1.50",".222","62.5%","122","252","193","4.50","9.61","-5.11","7.55","7.05","15905","620443"
"Andrew Albers","MIN","5.68","4.26","1.33","4.26","13.5%","10.1%","3.4%",".304","1.74",".259","84.1%","178","227","131","7.58","9.64","-2.06","5.62","5.64","7853","452027"
"Yolmer Sanchez","- - -","0.00","0.00","0.00","4.50","0.0%","0.0%","0.0%",".500","2.50",".444","83.3%","211","216","176","9.00","9.65","-0.65","7.30","7.24","11602","570560"
"Max Schrock","- - -","2.45","0.00","1.00","4.91","5.3%","0.0%","5.3%",".368","1.91",".313","47.6%","284","227","139","12.27","9.71","2.57","5.92","6.18","17750","621011"
"Ty France","SDP","0.00","0.00","0.00","4.50","0.0%","0.0%","0.0%",".250","1.00",".143","100.0%","107","223","185","4.50","9.71","-5.21","8.19","7.37","17982","664034"
"Jake Latz","TEX","7.71","0.00","4.00","5.79","21.1%","0.0%","21.1%",".263","1.07",".167","100.0%","134","226","113","5.79","9.81","-4.03","4.86","4.59","21306","656641"
"Matt Wotherspoon","BAL","3.86","3.86","1.00","3.86","7.7%","7.7%","0.0%",".435","2.57",".421","49.0%","328","202","149","15.43","9.86","5.57","6.84","6.20","16452","642226"
"Beau Burrows","- - -","5.60","5.60","1.00","4.08","12.5%","12.5%","0.0%",".316","1.98",".281","56.5%","250","230","181","10.70","9.86","0.84","7.87","6.50","18873","663366"
"Daniel Duarte","CIN","6.75","10.13","0.67","3.38","14.3%","21.4%","-7.1%",".273","2.25",".250","65.2%","235","233","220","10.13","9.86","0.26","8.87","7.93","17480","650960"
"Kyle McGrath","SDP","9.00","6.75","1.33","4.50","22.2%","16.7%","5.6%",".200","1.50",".111","100.0%","115","247","145","4.50","9.91","-5.41","5.89","5.26","16793","657681"
"Jose Valdez","SFG","7.20","1.80","4.00","5.40","16.7%","4.2%","12.5%",".348","1.80",".313","41.7%","323","258","102","12.60","9.96","2.64","4.14","3.97","14470","572308"
"James Bourque","WSN","1.93","13.50","0.14","1.93","4.0%","28.0%","-24.0%",".333","2.79",".313","51.7%","301","222","228","13.50","10.05","3.45","10.17","10.21","16668","630263"
"Jackie Bradley Jr.","BOS","9.00","27.00","0.33","0.00","14.3%","42.9%","-28.6%",".250","4.00",".333","75.0%","220","259","297","9.00","10.11","-1.11","11.59","11.99","12984","598265"
"Jose Mujica","COL","2.08","4.15","0.50","4.15","4.3%","8.7%","-4.3%",".476","2.77",".444","54.3%","243","214","152","12.46","10.11","2.35","6.78","6.48","17821","620445"
"Vinny Nittoli","- - -","6.00","9.00","0.67","3.00","14.3%","21.4%","-7.1%",".100","1.33",".000","83.3%","146","243","192","6.00","10.13","-4.13","7.96","6.92","16754","657697"
"Alexi Ogando","CLE","9.00","27.00","0.33","0.00","12.5%","37.5%","-25.0%",".400","5.00",".500","60.0%","410","239","277","18.00","10.16","7.84","11.81","10.87","10261","468396"
"Dean Kiekhefer","OAK","4.50","4.50","1.00","4.50","7.1%","7.1%","0.0%",".538","4.00",".545","60.6%","440","245","125","18.00","10.16","7.84","5.31","4.52","10529","518883"
"Victor Caratini","- - -","0.00","3.60","0.00","3.60","0.0%","8.3%","-8.3%",".333","1.80",".263","41.7%","305","244","185","12.60","10.17","2.43","7.75","7.07","14968","605170"
"Preston Guilmet","- - -","6.75","3.00","2.25","5.25","15.3%","6.8%","8.5%",".364","2.00",".333","70.4%","254","244","132","10.50","10.25","0.25","5.57","4.98","7303","543258"
"Brooks Kriske","- - -","11.40","7.80","1.46","4.80","24.4%","16.7%","7.7%",".313","2.20",".324","39.5%","332","235","140","14.40","10.38","4.02","6.05","5.11","21189","621139"
"Willians Astudillo","- - -","0.00","5.14","0.00","3.86","0.0%","12.9%","-12.9%",".222","1.43",".125","69.0%","179","249","167","7.71","10.44","-2.72","7.03","7.60","15608","553902"
"Jeff Mathis","- - -","6.00","0.00","2.00","6.00","15.4%","0.0%","15.4%",".308","1.33",".222","83.3%","193","241","112","9.00","10.53","-1.53","4.95","4.53","3448","425772"
"Michael A. Taylor","KCR","9.00","9.00","1.00","4.50","15.4%","15.4%","0.0%",".455","3.50",".500","89.3%","225","275","181","9.00","10.61","-1.61","7.07","5.67","11489","572191"
"Frank German","BOS","9.00","9.00","1.00","4.50","17.4%","17.4%","0.0%",".368","2.75",".385","36.6%","439","272","142","18.00","10.61","7.39","5.59","5.39","24750","681464"
"Aaron Barrett","WSN","4.50","13.50","0.33","2.25","8.0%","24.0%","-16.0%",".389","3.25",".400","63.5%","302","239","225","13.50","10.70","2.80","9.94","8.72","11243","502578"
"Kyle Bird","TEX","7.11","10.66","0.67","3.55","15.4%","23.1%","-7.7%",".229","2.05",".182","81.0%","155","225","185","7.82","10.79","-2.98","8.49","7.53","16618","613317"
"Gregory Santos","SFG","7.94","7.94","1.00","4.76","16.7%","16.7%","0.0%",".320","2.29",".294","56.8%","274","275","149","11.12","10.90","0.22","6.09","5.51","21894","666619"
"A.J. Ladwig","MIA","0.00","0.00","0.00","5.40","0.0%","0.0%","0.0%",".400","1.80",".308","62.5%","275","276","122","10.80","10.91","-0.11","4.89","5.26","16266","607609"
"Buddy Baumann","- - -","10.80","18.90","0.57","2.70","14.8%","25.9%","-11.1%",".450","4.80",".533","20.5%","705","276","260","27.00","10.96","16.04","10.53","7.75","9309","571473"
"Danny Salazar","CLE","4.50","6.75","0.67","4.50","11.8%","17.6%","-5.9%",".286","1.75",".200","100.0%","97","241","162","4.50","10.96","-6.46","7.45","7.45","5867","517593"
"Johnny Barbato","DET","2.70","6.75","0.40","4.05","5.6%","13.9%","-8.3%",".367","2.40",".320","62.5%","279","256","217","12.15","11.11","1.04","9.22","7.65","11440","592127"
"Pedro Florimon","PHI","0.00","4.50","0.00","4.50","0.0%","12.5%","-12.5%",".143","1.00",".000","0.0%","224","268","197","9.00","11.16","-2.16","7.96","8.28","8385","465753"
"Anthony Bemboom","LAA","0.00","4.50","0.00","4.50","0.0%","9.1%","-9.1%",".300","2.00",".222","76.9%","204","249","213","9.00","11.18","-2.18","9.34","8.18","13854","621532"
"Bryan Holaday","- - -","2.45","2.45","1.00","4.91","5.3%","5.3%","0.0%",".412","2.18",".357","80.6%","251","280","203","9.82","11.35","-1.53","8.45","6.50","11287","592407"
"Alex Gordon","KCR","0.00","7.71","0.00","3.86","0.0%","11.8%","-11.8%",".533","4.29",".500","58.1%","409","251","219","19.29","11.36","7.93","10.05","7.73","5209","460086"
"Ricardo Pinto","TBR","0.00","7.71","0.00","3.86","0.0%","15.4%","-15.4%",".364","2.57",".300","43.5%","352","258","163","15.43","11.36","4.07","7.49","7.78","16318","620982"
"Andrew Romine","- - -","2.25","4.50","0.50","4.50","4.5%","9.1%","-4.5%",".368","2.25",".313","55.6%","328","272","224","13.50","11.41","2.09","9.51","7.21","1159","461865"
"Jeff Beliveau","CLE","3.86","9.64","0.40","3.86","7.7%","19.2%","-11.5%",".350","2.57",".313","68.6%","263","276","203","11.57","11.73","-0.16","8.64","7.35","8504","542924"
"Francisco Arcia","LAA","0.00","0.00","0.00","6.00","0.0%","0.0%","0.0%",".385","1.67",".273","90.9%","212","275","152","9.00","11.83","-2.83","6.46","6.53","10286","516472"
"Daniel Descalso","- - -","4.15","2.08","2.00","6.23","10.0%","5.0%","5.0%",".316","1.62",".214","71.4%","247","292","186","10.38","11.94","-1.56","7.67","6.88","8392","518614"
"Chad Pinder","OAK","0.00","18.00","0.00","0.00","0.0%","28.6%","-28.6%",".500","4.00",".500","40.0%","733","321","348","27.00","12.11","14.89","13.59","10.69","15191","640461"
"Nash Walters","LAA","0.00","27.00","0.00","0.00","0.0%","33.3%","-33.3%",".500","6.00",".500","100.0%","0","301","310","0.00","12.11","-12.11","12.11","8.90","25413","663534"
"Ronald Torreyes","PHI","3.38","0.00","1.00","6.75","7.1%","0.0%","7.1%",".429","2.25",".364","62.5%","319","283","167","13.50","12.17","1.33","7.05","6.14","11400","591720"
"Austin Slater","SFG","0.00","27.00","0.00","0.00","0.0%","50.0%","-50.0%",".000","3.00",".000","100.0%","0","302","414","0.00","12.17","-12.17","17.46","18.13","16153","596103"
"Carlos Sanabria","HOU","9.00","13.50","0.67","4.50","16.7%","25.0%","-8.3%",".333","3.00",".333","87.0%","205","277","237","9.00","12.19","-3.19","10.51","8.28","16634","656004"
"Brett Eibner","MIA","10.80","10.80","1.00","5.40","19.0%","19.0%","0.0%",".412","3.30",".455","48.8%","311","278","150","13.50","12.19","1.31","6.71","6.22","11369","518649"
"Ian Kinsler","SDP","0.00","18.00","0.00","0.00","0.0%","33.3%","-33.3%",".333","3.00",".333","100.0%","0","281","277","0.00","12.21","-12.21","12.21","11.91","6195","435079"
"Ryan Garton","SEA","3.00","3.00","1.00","6.00","7.1%","7.1%","0.0%",".308","1.67",".200","45.5%","272","272","178","12.00","12.21","-0.21","8.19","7.01","14016","623439"
"Jonathan Stiever","CHW","4.26","5.68","0.75","5.68","9.1%","12.1%","-3.0%",".379","2.37",".318","53.2%","278","242","150","14.21","12.35","1.86","7.18","6.81","24584","680692"
"Austen Williams","WSN","8.10","6.30","1.29","6.30","17.6%","13.7%","3.9%",".341","2.20",".286","82.0%","253","301","159","10.80","12.56","-1.76","6.50","5.57","16309","657117"
"Francisco Mejia","TBR","0.00","0.00","0.00","4.50","0.0%","0.0%","0.0%",".500","3.00",".455","30.3%","657","306","246","27.00","12.67","14.33","10.58","6.06","16403","642336"
